Nifty 50,Nifty Next 50,Nifty 100,Nifty 200,Nifty Total Market,Nifty 500,Nifty500 Multicap 50:25:25,Nifty Midcap150,Nifty Midcap 50,Nifty Midcap Select,Nifty Midcap 100,Nifty Smallcap 250,Nifty Smallcap 50,Nifty Smallcap 100,Nifty Microcap 250,Nifty LargeMidcap 250,Nifty MidSmallcap 400,Nifty Auto,Nifty Bank,Nifty Financial Services,Nifty Financial Services 25/50,Nifty Financial Services Ex Bank,Nifty FMCG,Nifty Healthcare,Nifty IT,Nifty Media,Nifty Metal,Nifty Pharma,Nifty Private Bank,Nifty PSU Bank,Nifty Realty,Nifty Consumer Durables,Nifty Oil and Gas,Nifty MidSmall Financial Services,Nifty MidSmall Healthcare,Nifty MidSmall IT & Telecom,Nifty India Corporate Group Index - Aditya Birla Group,Nifty Commodities,Nifty Core Housing,Nifty CPSE,Nifty Energy,Nifty Housing,Nifty India Consumption,Nifty India Defence,Nifty India Digital,Nifty India Manufacturing,Nifty Infrastructure,Nifty India Corporate Group Index - Mahindra Group,Nifty Midcap Liquid 15,Nifty MidSmall India Consumption,Nifty MNC,Nifty Mobility,Nifty PSE,Nifty REITs & InvITs,Nifty Non-Cyclical Consumer,Nifty Services Sector,Nifty India Corporate Group Index - Tata Group,Nifty India Corporate Group Index - Tata Group 25% Cap,Nifty Transportation & Logistics,Nifty100 Liquid 15,Nifty500 Shariah,Nifty500 Multicap India Manufacturing 50:30:20,Nifty500 Multicap Infrastructure 50:30:20,Nifty SME Emerge,Nifty100 Equal Weight,Nifty100 Low Volatility 30,Nifty200 Momentum 30,Nifty200 Alpha 30,Nifty100 Alpha 30,Nifty Alpha 50,Nifty Alpha Low Volatility 30,Nifty Alpha Quality Low Volatility 30,Nifty Alpha Quality Value Low Volatility 30,Nifty Dividend Opportunities 50,Nifty Growth Sectors 15,Nifty High Beta 50,Nifty Low Volatility 50,Nifty100 Quality 30,Nifty Midcap150 Momentum 50,Nifty Midcap150 Quality 50,Nifty Smallcap250 Quality 50,Nifty MidSmallcap400 Momentum Quality 100,Nifty Smallcap250 Momentum Quality 100,Nifty Quality Low Volatility 30,Nifty50 Equal Weight,Nifty50 Value 20,Nifty500 Value 50,Nifty200 Quality 30
,,,OBEROIRLTY,CERA,DATAPATTNS,DATAPATTNS,TATATECH,,,,J&KBANK,,,LLOYDSENGG,KPITTECH,GMMPFAUDLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAZAAR,,,,,,,,,,,,,,,,,,,,,,,,
,,,ONGC,CHALET,DEEPAKFERT,DEEPAKFERT,NIACL,,,,JINDALSAW,,,LUXIND,KAJARIACER,GMRINFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NPST,,,,,,,,,,,,,,,,,,,,,,,,
,,,OIL,CHAMBLFERT,DEEPAKNTR,DEEPAKNTR,RAMCOCEM,,,,JUBLINGREA,,,MASFIN,KALYANKJIL,GRSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NEWJAISA,,,,,,,,,,,,,,,,,,,,,,,,
,,,PAYTM,CHEMPLASTS,DELHIVERY,DELHIVERY,THERMAX,,,,JUBLPHARMA,,,MOIL,KANSAINER,GICRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIDAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,OFSS,CHENNPETRO,DEVYANI,DEVYANI,TIMKEN,,,,JWL,,,MSTCLTD,KOTAKBANK,GILLETTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIRMAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,POLICYBZR,CHOICEIN,DIVISLAB,DIVISLAB,TORNTPOWER,,,,JUSTDIAL,,,MAHLOG,LTF,GLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMFURN,,,,,,,,,,,,,,,,,,,,,,,,
,,,PIIND,CHOLAHLDNG,DIXON,DIXON,TIINDIA,,,,JYOTHYLAB,,,MAITHANALL,LTTS,GLAXO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ONDOOR,,,,,,,,,,,,,,,,,,,,,,,,
,,,PAGEIND,CHOLAFIN,LALPATHLAB,LALPATHLAB,UNOMINDA,,,,KNRCON,,,MANINFRA,LICHSGFIN,GLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLIL,,,,,,,,,,,,,,,,,,,,,,,,
,,,PATANJALI,CIGNITITEC,DRREDDY,DRREDDY,UPL,,,,KRBL,,,MARKSANS,LTIM,GLENMARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORIANA,,,,,,,,,,,,,,,,,,,,,,,,
,,,PERSISTENT,CIPLA,EIDPARRY,EIDPARRY,UNIONBANK,,,,KSB,,,MIDHANI,LT,MEDANTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROPEQUITY,,,,,,,,,,,,,,,,,,,,,,,,
,,,PETRONET,CUB,EIHOTEL,EIHOTEL,UBL,,,,KPIL,,,BECTORFOOD,LAURUSLABS,GPIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARAGON,,,,,,,,,,,,,,,,,,,,,,,,
,,,PIDILITIND,CLEAN,EPL,EPL,MANYAVAR,,,,KARURVYSYA,,,MUTHOOTMF,LICI,GODFRYPHLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARIN,,,,,,,,,,,,,,,,,,,,,,,,
,,,PEL,COALINDIA,EASEMYTRIP,EASEMYTRIP,IDEA,,,,KAYNES,,,NESCO,LINDEINDIA,GODREJIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARTYCRUS,,,,,,,,,,,,,,,,,,,,,,,,
,,,POLYCAB,COCHINSHIP,EICHERMOT,EICHERMOT,VOLTAS,,,,KEC,,,NIITMTS,LLOYDSME,GODREJPROP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATTECH,,,,,,,,,,,,,,,,,,,,,,,,
,,,POONAWALLA,COFORGE,ELECON,ELECON,YESBANK,,,,KFINTECH,,,NOCIL,LUPIN,GRANULES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PENTAGON,,,,,,,,,,,,,,,,,,,,,,,,
,,,PFC,COLPAL,ELGIEQUIP,ELGIEQUIP,ZFCVINDIA,,,,KIMS,,,NRBBEARING,MRF,GRAPHITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERFECT,,,,,,,,,,,,,,,,,,,,,,,,
,,,POWERGRID,CAMS,EMAMILTD,EMAMILTD,ZEEL,,,,LATENTVIEW,,,NFL,LODHA,GESHIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHANTOMFX,,,,,,,,,,,,,,,,,,,,,,,,
,,,PRESTIGE,CONCORDBIO,ENDURANCE,ENDURANCE,,,,,LXCHEM,,,NAVA,M&MFIN,GRINDWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLADAINFO,,,,,,,,,,,,,,,,,,,,,,,,
,,,PNB,CONFIPET,ENGINERSIN,ENGINERSIN,,,,,LEMONTREE,,,NAVNETEDUL,M&M,GAEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRAMARA,,,,,,,,,,,,,,,,,,,,,,,,
,,,RECLTD,CONCOR,EQUITASBNK,EQUITASBNK,,,,,MMTC,,,NAZARA,MANKIND,FLUOROCHEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRECISION,,,,,,,,,,,,,,,,,,,,,,,,
,,,RVNL,COROMANDEL,ERIS,ERIS,,,,,MTARTECH,,,NETWEB,MARICO,GUJGASLTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRESSTONIC,,,,,,,,,,,,,,,,,,,,,,,,
,,,RELIANCE,CRAFTSMAN,ESCORTS,ESCORTS,,,,,MGL,,,NEULANDLAB,MARUTI,GMDCLTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRITIKA,,,,,,,,,,,,,,,,,,,,,,,,
,,,SBICARD,CREDITACC,EXIDEIND,EXIDEIND,,,,,MAHSEAMLES,,,NEWGEN,MFSL,GNFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROLIFE,,,,,,,,,,,,,,,,,,,,,,,,
,,,SBILIFE,CROMPTON,FDC,FDC,,,,,MHRIL,,,NUCLEUS,MAXHEALTH,GPPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROV,,,,,,,,,,,,,,,,,,,,,,,,
,,,SJVN,CUMMINSIND,NYKAA,NYKAA,,,,,MAHLIFE,,,OPTIEMUS,MAZDOCK,GSFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PULZ,,,,,,,,,,,,,,,,,,,,,,,,
,,,SRF,CYIENTDLM,FEDERALBNK,FEDERALBNK,,,,,MANAPPURAM,,,ORIENTCEM,METROBRAND,GSPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QMSMEDI,,,,,,,,,,,,,,,,,,,,,,,,
,,,MOTHERSON,CYIENT,FACT,FACT,,,,,MRPL,,,ORIENTELEC,MSUMI,HEG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUADPRO,,,,,,,,,,,,,,,,,,,,,,,,
,,,SHREECEM,DBCORP,FINEORG,FINEORG,,,,,MASTEK,,,ORISSAMINE,MPHASIS,HBLPOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFIL,,,,,,,,,,,,,,,,,,,,,,,,
,,,SHRIRAMFIN,DCBBANK,FINCABLES,FINCABLES,,,,,MEDPLUS,,,PDSL,MUTHOOTFIN,HDFCAMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUICKTOUCH,,,,,,,,,,,,,,,,,,,,,,,,
,,,SIEMENS,DCMSHRIRAM,FINPIPE,FINPIPE,,,,,METROPOLIS,,,PGEL,NHPC,HFCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RMDRIP,,,,,,,,,,,,,,,,,,,,,,,,
,,,SONACOMS,DCXINDIA,FSL,FSL,,,,,MINDACORP,,,PSPPROJECT,NMDC,HAPPSTMNDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RBMINFRA,,,,,,,,,,,,,,,,,,,,,,,,
,,,SBIN,DLF,FIVESTAR,FIVESTAR,,,,,MOTILALOFS,,,PTC,NTPC,HAPPYFORGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RILINFRA,,,,,,,,,,,,,,,,,,,,,,,,
,,,SAIL,DOMS,FORTIS,FORTIS,,,,,MCX,,,PAISALO,NESTLEIND,HSCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCDL,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUNPHARMA,DABUR,GAIL,GAIL,,,,,NATCOPHARM,,,PARADEEP,OBEROIRLTY,HINDCOPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMUS,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUNTV,DALBHARAT,GMMPFAUDLR,GMMPFAUDLR,,,,,NBCC,,,PARAS,ONGC,HINDPETRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REXPIPES,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUPREMEIND,DALMIASUG,GMRINFRA,GMRINFRA,,,,,NCC,,,PATELENG,OIL,HINDZINC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RICHA,,,,,,,,,,,,,,,,,,,,,,,,
,,,SUZLON,DATAPATTNS,GRSE,GRSE,,,,,NLCINDIA,,,POLYPLEX,PAYTM,POWERINDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RITEZONE,,,,,,,,,,,,,,,,,,,,,,,,
,,,SYNGENE,DATAMATICS,GICRE,GICRE,,,,,NSLNISP,,,POWERMECH,OFSS,HOMEFIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROCKINGDCE,,,,,,,,,,,,,,,,,,,,,,,,
,,,TVSMOTOR,DEEPAKFERT,GILLETTE,GILLETTE,,,,,NH,,,PRICOLLTD,POLICYBZR,HONASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROXHITECH,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATACHEM,DEEPAKNTR,GLAND,GLAND,,,,,NATIONALUM,,,PURVA,PIIND,HONAUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SJLOGISTIC,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATACOMM,DELHIVERY,GLAXO,GLAXO,,,,,NAVINFLUOR,,,RAIN,PAGEIND,HUDCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKP,,,,,,,,,,,,,,,,,,,,,,,,
,,,TCS,DELTACORP,GLS,GLS,,,,,NETWORK18,,,RALLIS,PATANJALI,ISEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMVD,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATACONSUM,DEN,GLENMARK,GLENMARK,,,,,NAM-INDIA,,,RAMKY,PERSISTENT,IDBI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPRL,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATAELXSI,DEVYANI,MEDANTA,MEDANTA,,,,,NUVAMA,,,RATEGAIN,PETRONET,IDFCFIRSTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAAKSHI,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATAMTRDVR,DHANI,GPIL,GPIL,,,,,NUVOCO,,,RTNPOWER,PHOENIXLTD,IDFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SABAR,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATAMOTORS,DHANUKA,GODFRYPHLP,GODFRYPHLP,,,,,OLECTRA,,,REDTAPE,PIDILITIND,IIFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAHAJ,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATAPOWER,DBL,GODREJCP,GODREJCP,,,,,PCBL,,,RELINFRA,PEL,IRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAHANA,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATASTEEL,DISHTV,GODREJIND,GODREJIND,,,,,PNBHOUSING,,,RPOWER,POLYCAB,IRCON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SECL,,,,,,,,,,,,,,,,,,,,,,,,
,,,TATATECH,DCAL,GODREJPROP,GODREJPROP,,,,,PNCINFRA,,,RELIGARE,POONAWALLA,ITI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAIFL,,,,,,,,,,,,,,,,,,,,,,,,
,,,TECHM,DIVISLAB,GRANULES,GRANULES,,,,,PVRINOX,,,RESPONIND,PFC,INDIACEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SANGANI,,,,,,,,,,,,,,,,,,,,,,,,
,,,TITAN,DIXON,GRAPHITE,GRAPHITE,,,,,PPLPHARMA,,,ROSSARI,POWERGRID,IBULHSGFIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SARTELE,,,,,,,,,,,,,,,,,,,,,,,,
,,,TORNTPHARM,DODLA,GRASIM,GRASIM,,,,,POLYMED,,,SAGCEM,PRESTIGE,INDIAMART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAROJA,,,,,,,,,,,,,,,,,,,,,,,,
,,,TORNTPOWER,LALPATHLAB,GESHIP,GESHIP,,,,,PRAJIND,,,KALAMANDIR,PGHH,INDIANB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERVICE,,,,,,,,,,,,,,,,,,,,,,,,
,,,TRENT,DRREDDY,GRINDWELL,GRINDWELL,,,,,PRINCEPIPE,,,SAMHI,PNB,IEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHANTHALA,,,,,,,,,,,,,,,,,,,,,,,,
,,,TIINDIA,DREAMFOLKS,GAEL,GAEL,,,,,PRSMJOHNSN,,,SANDUMA,RECLTD,INDHOTEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCML,,,,,,,,,,,,,,,,,,,,,,,,
,,,UPL,EIDPARRY,FLUOROCHEM,FLUOROCHEM,,,,,QUESS,,,SANGHIIND,RVNL,IOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEETAL,,,,,,,,,,,,,,,,,,,,,,,,
,,,ULTRACEMCO,EIHOTEL,GUJGASLTD,GUJGASLTD,,,,,RRKABEL,,,SANGHVIMOV,RELIANCE,INDIGOPNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHERA,,,,,,,,,,,,,,,,,,,,,,,,
,,,UNIONBANK,EPL,GMDCLTD,GMDCLTD,,,,,RBLBANK,,,SANSERA,SBICARD,IGL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHIGAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,MCDOWELL-N,ESAFSFB,GNFC,GNFC,,,,,RHIM,,,SARDAEN,SBILIFE,INDUSTOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHREEOSFM,,,,,,,,,,,,,,,,,,,,,,,,
,,,VBL,EASEMYTRIP,GPPL,GPPL,,,,,RITES,,,SENCO,SJVN,INOXWIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIRUPATI,,,,,,,,,,,,,,,,,,,,,,,,
,,,VEDL,EDELWEISS,GSFC,GSFC,,,,,RADICO,,,SEQUENT,SKFINDIA,INTELLECT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHRITECH,,,,,,,,,,,,,,,,,,,,,,,,
,,,IDEA,EICHERMOT,GSPL,GSPL,,,,,RAILTEL,,,SHARDAMOTR,SRF,IPCALAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHUBHLAXMI,,,,,,,,,,,,,,,,,,,,,,,,
,,,VOLTAS,ELECON,HEG,HEG,,,,,RAINBOW,,,SHAREINDIA,MOTHERSON,JBCHEPHARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIDDHIKA,,,,,,,,,,,,,,,,,,,,,,,,
,,,WIPRO,EMIL,HBLPOWER,HBLPOWER,,,,,RAJESHEXPO,,,SFL,SCHAEFFLER,JKCEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLEX,,,,,,,,,,,,,,,,,,,,,,,,
,,,YESBANK,ELECTCAST,HCLTECH,HCLTECH,,,,,RKFORGE,,,SHILPAMED,SHREECEM,JBMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SONUINFRA,,,,,,,,,,,,,,,,,,,,,,,,
,,,ZEEL,ELGIEQUIP,HDFCAMC,HDFCAMC,,,,,RCF,,,SCI,SHRIRAMFIN,JKLAKSHMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOTAC,,,,,,,,,,,,,,,,,,,,,,,,
,,,ZOMATO,EMAMILTD,HDFCBANK,HDFCBANK,,,,,RATNAMANI,,,SBCL,SIEMENS,JKPAPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECTRUM,,,,,,,,,,,,,,,,,,,,,,,,
,,,ZYDUSLIFE,ENDURANCE,HDFCLIFE,HDFCLIFE,,,,,RTNINDIA,,,SHOPERSTOP,SOLARINDS,JMFINANCIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SPECTSTM,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ENGINERSIN,HFCL,HFCL,,,,,RAYMOND,,,SINDHUTRAD,SONACOMS,JSWENERGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSFL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EPIGRAL,HAPPSTMNDS,HAPPSTMNDS,,,,,REDINGTON,,,SOUTHBANK,STARHEALTH,JSWINFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRIVASAVI,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EQUITASBNK,HAPPYFORGE,HAPPYFORGE,,,,,RBA,,,SPANDANA,SBIN,JAIBALAJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERIS,HAVELLS,HAVELLS,,,,,ROUTE,,,STARCEMENT,SAIL,J&KBANK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUNREST,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ESCORTS,HEROMOTOCO,HEROMOTOCO,,,,,SBFC,,,SSWL,SUMICHEM,JINDALSAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPREMEPWR,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ETHOSLTD,HSCL,HSCL,,,,,SAFARI,,,STAR,SUNPHARMA,JSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SURANI,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EVEREADY,HINDALCO,HINDALCO,,,,,SANOFI,,,STYLAMIND,SUNTV,JUBLFOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWARAJ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,EXIDEIND,HAL,HAL,,,,,SAPPHIRE,,,SUDARSCHEM,SUNDARMFIN,JUBLINGREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWASTIK,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FDC,HINDCOPPER,HINDCOPPER,,,,,SAREGAMA,,,SULA,SUNDRMFAST,JUBLPHARMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYNOPTICS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,NYKAA,HINDPETRO,HINDPETRO,,,,,SCHNEIDER,,,SUNCLAY,SUPREMEIND,JWL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYSTANGO,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FEDFINA,HINDUNILVR,HINDUNILVR,,,,,RENUKA,,,SUNFLAG,SUZLON,JUSTDIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAPIFRUIT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FEDERALBNK,HINDZINC,HINDZINC,,,,,SHYAMMETL,,,SUPRAJIT,SYNGENE,JYOTHYLAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIMESCAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FACT,POWERINDIA,POWERINDIA,,,,,SIGNATURE,,,SPLPETRO,TVSMOTOR,KPRMILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSTEEL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FIEMIND,HOMEFIRST,HOMEFIRST,,,,,SOBHA,,,SUPRIYA,TATACHEM,KEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANSWIND,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FINEORG,HONASA,HONASA,,,,,SONATSOFTW,,,SURYAROSNI,TATACOMM,KNRCON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TECHLABS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FCL,HONAUT,HONAUT,,,,,SWSOLAR,,,TARC,TCS,KPITTECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIDHYA,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FINCABLES,HUDCO,HUDCO,,,,,STLTECH,,,TCNSBRANDS,TATACONSUM,KRBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UWCSL,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FINPIPE,ICICIBANK,ICICIBANK,,,,,SPARC,,,TDPOWERSYS,TATAELXSI,KSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UMA,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FSL,ICICIGI,ICICIGI,,,,,SUNTECK,,,TTKPRESTIG,TATAMTRDVR,KAJARIACER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNIHEALTH,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FIVESTAR,ICICIPRULI,ICICIPRULI,,,,,SUVENPHAR,,,TVSHLTD,TATAMOTORS,KPIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USASEEDS,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FLAIR,ISEC,ISEC,,,,,SWANENERGY,,,TARSONS,TATAPOWER,KALYANKJIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URBAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FORTIS,IDBI,IDBI,,,,,SYRMA,,,TEAMLEASE,TATASTEEL,KANSAINER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCL,,,,,,,,,,,,,,,,,,,,,,,,
